e_feat_id	name	source	type	contig	start	stop	strand
5197	Wade_p5197	Wade	Promoter	U00096	3696395	3696395	-
5198	Wade_p5198	Wade	Promoter	U00096	3699015	3699015	-
5199	Wade_p5199	Wade	Promoter	U00096	3700335	3700335	-
52	Wade_p52	Wade	Promoter	U00096	85050	85050	+
520	Wade_p520	Wade	Promoter	U00096	794580	794580	+
5200	Wade_p5200	Wade	Promoter	U00096	3700626	3700626	-
5201	Wade_p5201	Wade	Promoter	U00096	3701179	3701179	-
5202	Wade_p5202	Wade	Promoter	U00096	3701726	3701726	-
5203	Wade_p5203	Wade	Promoter	U00096	3707870	3707870	-
5204	Wade_p5204	Wade	Promoter	U00096	3708852	3708852	-
5205	Wade_p5205	Wade	Promoter	U00096	3708853	3708853	-
5206	Wade_p5206	Wade	Promoter	U00096	3708854	3708854	-
5207	Wade_p5207	Wade	Promoter	U00096	3712771	3712771	-
5208	Wade_p5208	Wade	Promoter	U00096	3717414	3717414	-
5209	Wade_p5209	Wade	Promoter	U00096	3719120	3719120	-
521	Wade_p521	Wade	Promoter	U00096	794753	794753	+
5210	Wade_p5210	Wade	Promoter	U00096	3722216	3722216	-
5211	Wade_p5211	Wade	Promoter	U00096	3722517	3722517	-
5212	Wade_p5212	Wade	Promoter	U00096	3722553	3722553	-
5213	Wade_p5213	Wade	Promoter	U00096	3725587	3725587	-
5214	Wade_p5214	Wade	Promoter	U00096	3727010	3727010	-
5215	Wade_p5215	Wade	Promoter	U00096	3727012	3727012	-
5216	Wade_p5216	Wade	Promoter	U00096	3727013	3727013	-
5217	Wade_p5217	Wade	Promoter	U00096	3727282	3727282	-
5218	Wade_p5218	Wade	Promoter	U00096	3729788	3729788	-
5219	Wade_p5219	Wade	Promoter	U00096	3729965	3729965	-
522	Wade_p522	Wade	Promoter	U00096	798284	798284	+
5220	Wade_p5220	Wade	Promoter	U00096	3732217	3732217	-
5221	Wade_p5221	Wade	Promoter	U00096	3732220	3732220	-
5222	Wade_p5222	Wade	Promoter	U00096	3732221	3732221	-
5223	Wade_p5223	Wade	Promoter	U00096	3732783	3732783	-
5224	Wade_p5224	Wade	Promoter	U00096	3736593	3736593	-
5225	Wade_p5225	Wade	Promoter	U00096	3737964	3737964	-
5226	Wade_p5226	Wade	Promoter	U00096	3740188	3740188	-
5227	Wade_p5227	Wade	Promoter	U00096	3742538	3742538	-
5228	Wade_p5228	Wade	Promoter	U00096	3742540	3742540	-
5229	Wade_p5229	Wade	Promoter	U00096	3742582	3742582	-
523	Wade_p523	Wade	Promoter	U00096	798321	798321	+
5230	Wade_p5230	Wade	Promoter	U00096	3761985	3761985	-
5231	Wade_p5231	Wade	Promoter	U00096	3761987	3761987	-
5232	Wade_p5232	Wade	Promoter	U00096	3766091	3766091	-
5233	Wade_p5233	Wade	Promoter	U00096	3767134	3767134	-
5234	Wade_p5234	Wade	Promoter	U00096	3771535	3771535	-
5235	Wade_p5235	Wade	Promoter	U00096	3781216	3781216	-
5236	Wade_p5236	Wade	Promoter	U00096	3782686	3782686	-
5237	Wade_p5237	Wade	Promoter	U00096	3782687	3782687	-
5238	Wade_p5238	Wade	Promoter	U00096	3782688	3782688	-
5239	Wade_p5239	Wade	Promoter	U00096	3782689	3782689	-
524	Wade_p524	Wade	Promoter	U00096	798909	798909	+
5240	Wade_p5240	Wade	Promoter	U00096	3782691	3782691	-
5241	Wade_p5241	Wade	Promoter	U00096	3782692	3782692	-
5242	Wade_p5242	Wade	Promoter	U00096	3782694	3782694	-
5243	Wade_p5243	Wade	Promoter	U00096	3782712	3782712	-
5244	Wade_p5244	Wade	Promoter	U00096	3782713	3782713	-
5245	Wade_p5245	Wade	Promoter	U00096	3782715	3782715	-
5246	Wade_p5246	Wade	Promoter	U00096	3784203	3784203	-
5247	Wade_p5247	Wade	Promoter	U00096	3784967	3784967	-
5248	Wade_p5248	Wade	Promoter	U00096	3785056	3785056	-
5249	Wade_p5249	Wade	Promoter	U00096	3792125	3792125	-
525	Wade_p525	Wade	Promoter	U00096	801577	801577	+
5250	Wade_p5250	Wade	Promoter	U00096	3792126	3792126	-
5251	Wade_p5251	Wade	Promoter	U00096	3792127	3792127	-
5252	Wade_p5252	Wade	Promoter	U00096	3792582	3792582	-
5253	Wade_p5253	Wade	Promoter	U00096	3792675	3792675	-
5254	Wade_p5254	Wade	Promoter	U00096	3792688	3792688	-
5255	Wade_p5255	Wade	Promoter	U00096	3792993	3792993	-
5256	Wade_p5256	Wade	Promoter	U00096	3800326	3800326	-
5257	Wade_p5257	Wade	Promoter	U00096	3800584	3800584	-
5258	Wade_p5258	Wade	Promoter	U00096	3804766	3804766	-
5259	Wade_p5259	Wade	Promoter	U00096	3805830	3805830	-
526	Wade_p526	Wade	Promoter	U00096	807412	807412	+
5260	Wade_p5260	Wade	Promoter	U00096	3807463	3807463	-
5261	Wade_p5261	Wade	Promoter	U00096	3807464	3807464	-
5262	Wade_p5262	Wade	Promoter	U00096	3807465	3807465	-
5263	Wade_p5263	Wade	Promoter	U00096	3808237	3808237	-
5264	Wade_p5264	Wade	Promoter	U00096	3811503	3811503	-
5265	Wade_p5265	Wade	Promoter	U00096	3811995	3811995	-
5266	Wade_p5266	Wade	Promoter	U00096	3814676	3814676	-
5267	Wade_p5267	Wade	Promoter	U00096	3821192	3821192	-
5268	Wade_p5268	Wade	Promoter	U00096	3828765	3828765	-
5269	Wade_p5269	Wade	Promoter	U00096	3828766	3828766	-
527	Wade_p527	Wade	Promoter	U00096	807414	807414	+
5270	Wade_p5270	Wade	Promoter	U00096	3829154	3829154	-
5271	Wade_p5271	Wade	Promoter	U00096	3829155	3829155	-
5272	Wade_p5272	Wade	Promoter	U00096	3830582	3830582	-
5273	Wade_p5273	Wade	Promoter	U00096	3832131	3832131	-
5274	Wade_p5274	Wade	Promoter	U00096	3832823	3832823	-
5275	Wade_p5275	Wade	Promoter	U00096	3834230	3834230	-
5276	Wade_p5276	Wade	Promoter	U00096	3837057	3837057	-
5277	Wade_p5277	Wade	Promoter	U00096	3838750	3838750	-
5278	Wade_p5278	Wade	Promoter	U00096	3839465	3839465	-
5279	Wade_p5279	Wade	Promoter	U00096	3840016	3840016	-
528	Wade_p528	Wade	Promoter	U00096	818990	818990	+
5280	Wade_p5280	Wade	Promoter	U00096	3842420	3842420	-
5281	Wade_p5281	Wade	Promoter	U00096	3844632	3844632	-
5282	Wade_p5282	Wade	Promoter	U00096	3847526	3847526	-
5283	Wade_p5283	Wade	Promoter	U00096	3847530	3847530	-
5284	Wade_p5284	Wade	Promoter	U00096	3853020	3853020	-
5285	Wade_p5285	Wade	Promoter	U00096	3853883	3853883	-
5286	Wade_p5286	Wade	Promoter	U00096	3855618	3855618	-
5287	Wade_p5287	Wade	Promoter	U00096	3855647	3855647	-
5288	Wade_p5288	Wade	Promoter	U00096	3855649	3855649	-
5289	Wade_p5289	Wade	Promoter	U00096	3855650	3855650	-
529	Wade_p529	Wade	Promoter	U00096	819652	819652	+
5290	Wade_p5290	Wade	Promoter	U00096	3856412	3856412	-
5291	Wade_p5291	Wade	Promoter	U00096	3856413	3856413	-
5292	Wade_p5292	Wade	Promoter	U00096	3856420	3856420	-
5293	Wade_p5293	Wade	Promoter	U00096	3865925	3865925	-
5294	Wade_p5294	Wade	Promoter	U00096	3866250	3866250	-
5295	Wade_p5295	Wade	Promoter	U00096	3866344	3866344	-
5296	Wade_p5296	Wade	Promoter	U00096	3866346	3866346	-
5297	Wade_p5297	Wade	Promoter	U00096	3866715	3866715	-
5298	Wade_p5298	Wade	Promoter	U00096	3867516	3867516	-
5299	Wade_p5299	Wade	Promoter	U00096	3871775	3871775	-
53	Wade_p53	Wade	Promoter	U00096	85756	85756	+
530	Wade_p530	Wade	Promoter	U00096	819854	819854	+
5300	Wade_p5300	Wade	Promoter	U00096	3875185	3875185	-
5301	Wade_p5301	Wade	Promoter	U00096	3875186	3875186	-
5302	Wade_p5302	Wade	Promoter	U00096	3875533	3875533	-
5303	Wade_p5303	Wade	Promoter	U00096	3876977	3876977	-
5304	Wade_p5304	Wade	Promoter	U00096	3876978	3876978	-
5305	Wade_p5305	Wade	Promoter	U00096	3893686	3893686	-
5306	Wade_p5306	Wade	Promoter	U00096	3895922	3895922	-
5307	Wade_p5307	Wade	Promoter	U00096	3897621	3897621	-
5308	Wade_p5308	Wade	Promoter	U00096	3897623	3897623	-
5309	Wade_p5309	Wade	Promoter	U00096	3897624	3897624	-
531	Wade_p531	Wade	Promoter	U00096	820202	820202	+
5310	Wade_p5310	Wade	Promoter	U00096	3897793	3897793	-
5311	Wade_p5311	Wade	Promoter	U00096	3907900	3907900	-
5312	Wade_p5312	Wade	Promoter	U00096	3907901	3907901	-
5313	Wade_p5313	Wade	Promoter	U00096	3907902	3907902	-
5314	Wade_p5314	Wade	Promoter	U00096	3911591	3911591	-
5315	Wade_p5315	Wade	Promoter	U00096	3912073	3912073	-
5316	Wade_p5316	Wade	Promoter	U00096	3914360	3914360	-
5317	Wade_p5317	Wade	Promoter	U00096	3914361	3914361	-
5318	Wade_p5318	Wade	Promoter	U00096	3915188	3915188	-
5319	Wade_p5319	Wade	Promoter	U00096	3915220	3915220	-
532	Wade_p532	Wade	Promoter	U00096	820681	820681	+
5320	Wade_p5320	Wade	Promoter	U00096	3915376	3915376	-
5321	Wade_p5321	Wade	Promoter	U00096	3915813	3915813	-
5322	Wade_p5322	Wade	Promoter	U00096	3916932	3916932	-
5323	Wade_p5323	Wade	Promoter	U00096	3922129	3922129	-
5324	Wade_p5324	Wade	Promoter	U00096	3922476	3922476	-
5325	Wade_p5325	Wade	Promoter	U00096	3922477	3922477	-
5326	Wade_p5326	Wade	Promoter	U00096	3922478	3922478	-
5327	Wade_p5327	Wade	Promoter	U00096	3922479	3922479	-
5328	Wade_p5328	Wade	Promoter	U00096	3922720	3922720	-
5329	Wade_p5329	Wade	Promoter	U00096	3922722	3922722	-
533	Wade_p533	Wade	Promoter	U00096	821212	821212	+
5330	Wade_p5330	Wade	Promoter	U00096	3924313	3924313	-
5331	Wade_p5331	Wade	Promoter	U00096	3928389	3928389	-
5332	Wade_p5332	Wade	Promoter	U00096	3928511	3928511	-
5333	Wade_p5333	Wade	Promoter	U00096	3931135	3931135	-
5334	Wade_p5334	Wade	Promoter	U00096	3931136	3931136	-
5335	Wade_p5335	Wade	Promoter	U00096	3932794	3932794	-
5336	Wade_p5336	Wade	Promoter	U00096	3937833	3937833	-
5337	Wade_p5337	Wade	Promoter	U00096	3941227	3941227	-
5338	Wade_p5338	Wade	Promoter	U00096	3941228	3941228	-
5339	Wade_p5339	Wade	Promoter	U00096	3947992	3947992	-
534	Wade_p534	Wade	Promoter	U00096	824592	824592	+
5340	Wade_p5340	Wade	Promoter	U00096	3947993	3947993	-
5341	Wade_p5341	Wade	Promoter	U00096	3949031	3949031	-
5342	Wade_p5342	Wade	Promoter	U00096	3957442	3957442	-
5343	Wade_p5343	Wade	Promoter	U00096	3957443	3957443	-
5344	Wade_p5344	Wade	Promoter	U00096	3957864	3957864	-
5345	Wade_p5345	Wade	Promoter	U00096	3959840	3959840	-
5346	Wade_p5346	Wade	Promoter	U00096	3960323	3960323	-
5347	Wade_p5347	Wade	Promoter	U00096	3960497	3960497	-
5348	Wade_p5348	Wade	Promoter	U00096	3960520	3960520	-
5349	Wade_p5349	Wade	Promoter	U00096	3964282	3964282	-
535	Wade_p535	Wade	Promoter	U00096	824603	824603	+
5350	Wade_p5350	Wade	Promoter	U00096	3964325	3964325	-
5351	Wade_p5351	Wade	Promoter	U00096	3965631	3965631	-
5352	Wade_p5352	Wade	Promoter	U00096	3965701	3965701	-
5353	Wade_p5353	Wade	Promoter	U00096	3979548	3979548	-
5354	Wade_p5354	Wade	Promoter	U00096	3980833	3980833	-
5355	Wade_p5355	Wade	Promoter	U00096	3980837	3980837	-
5356	Wade_p5356	Wade	Promoter	U00096	3980838	3980838	-
5357	Wade_p5357	Wade	Promoter	U00096	3980856	3980856	-
5358	Wade_p5358	Wade	Promoter	U00096	3982152	3982152	-
5359	Wade_p5359	Wade	Promoter	U00096	3982153	3982153	-
536	Wade_p536	Wade	Promoter	U00096	825693	825693	+
5360	Wade_p5360	Wade	Promoter	U00096	3984995	3984995	-
5361	Wade_p5361	Wade	Promoter	U00096	3984996	3984996	-
5362	Wade_p5362	Wade	Promoter	U00096	3984997	3984997	-
5363	Wade_p5363	Wade	Promoter	U00096	3986736	3986736	-
5364	Wade_p5364	Wade	Promoter	U00096	3989196	3989196	-
5365	Wade_p5365	Wade	Promoter	U00096	3989224	3989224	-
5366	Wade_p5366	Wade	Promoter	U00096	3990573	3990573	-
5367	Wade_p5367	Wade	Promoter	U00096	3990790	3990790	-
5368	Wade_p5368	Wade	Promoter	U00096	3990791	3990791	-
5369	Wade_p5369	Wade	Promoter	U00096	3990792	3990792	-
537	Wade_p537	Wade	Promoter	U00096	830293	830293	+
5370	Wade_p5370	Wade	Promoter	U00096	4001108	4001108	-
5371	Wade_p5371	Wade	Promoter	U00096	4001112	4001112	-
5372	Wade_p5372	Wade	Promoter	U00096	4002241	4002241	-
5373	Wade_p5373	Wade	Promoter	U00096	4002242	4002242	-
5374	Wade_p5374	Wade	Promoter	U00096	4002259	4002259	-
5375	Wade_p5375	Wade	Promoter	U00096	4002452	4002452	-
5376	Wade_p5376	Wade	Promoter	U00096	4004729	4004729	-
5377	Wade_p5377	Wade	Promoter	U00096	4008612	4008612	-
5378	Wade_p5378	Wade	Promoter	U00096	4012860	4012860	-
5379	Wade_p5379	Wade	Promoter	U00096	4016225	4016225	-
538	Wade_p538	Wade	Promoter	U00096	833044	833044	+
5380	Wade_p5380	Wade	Promoter	U00096	4016226	4016226	-
5381	Wade_p5381	Wade	Promoter	U00096	4019500	4019500	-
5382	Wade_p5382	Wade	Promoter	U00096	4020921	4020921	-
5383	Wade_p5383	Wade	Promoter	U00096	4024843	4024843	-
5384	Wade_p5384	Wade	Promoter	U00096	4024846	4024846	-
5385	Wade_p5385	Wade	Promoter	U00096	4024873	4024873	-
5386	Wade_p5386	Wade	Promoter	U00096	4025047	4025047	-
5387	Wade_p5387	Wade	Promoter	U00096	4025048	4025048	-
5388	Wade_p5388	Wade	Promoter	U00096	4025049	4025049	-
5389	Wade_p5389	Wade	Promoter	U00096	4031013	4031013	-
539	Wade_p539	Wade	Promoter	U00096	834689	834689	+
5390	Wade_p5390	Wade	Promoter	U00096	4050173	4050173	-
5391	Wade_p5391	Wade	Promoter	U00096	4050174	4050174	-
5392	Wade_p5392	Wade	Promoter	U00096	4050796	4050796	-
5393	Wade_p5393	Wade	Promoter	U00096	4050799	4050799	-
5394	Wade_p5394	Wade	Promoter	U00096	4050801	4050801	-
5395	Wade_p5395	Wade	Promoter	U00096	4053776	4053776	-
5396	Wade_p5396	Wade	Promoter	U00096	4055251	4055251	-
5397	Wade_p5397	Wade	Promoter	U00096	4056629	4056629	-
5398	Wade_p5398	Wade	Promoter	U00096	4058106	4058106	-
5399	Wade_p5399	Wade	Promoter	U00096	4058107	4058107	-
54	Wade_p54	Wade	Promoter	U00096	85969	85969	+
540	Wade_p540	Wade	Promoter	U00096	835177	835177	+
5400	Wade_p5400	Wade	Promoter	U00096	4064809	4064809	-
5401	Wade_p5401	Wade	Promoter	U00096	4081593	4081593	-
5402	Wade_p5402	Wade	Promoter	U00096	4081594	4081594	-
5403	Wade_p5403	Wade	Promoter	U00096	4081595	4081595	-
5404	Wade_p5404	Wade	Promoter	U00096	4085964	4085964	-
5405	Wade_p5405	Wade	Promoter	U00096	4088198	4088198	-
5406	Wade_p5406	Wade	Promoter	U00096	4088201	4088201	-
5407	Wade_p5407	Wade	Promoter	U00096	4105729	4105729	-
5408	Wade_p5408	Wade	Promoter	U00096	4106032	4106032	-
5409	Wade_p5409	Wade	Promoter	U00096	4106033	4106033	-
541	Wade_p541	Wade	Promoter	U00096	836320	836320	+
5410	Wade_p5410	Wade	Promoter	U00096	4106034	4106034	-
5411	Wade_p5411	Wade	Promoter	U00096	4106039	4106039	-
5412	Wade_p5412	Wade	Promoter	U00096	4106041	4106041	-
5413	Wade_p5413	Wade	Promoter	U00096	4111252	4111252	-
5414	Wade_p5414	Wade	Promoter	U00096	4111253	4111253	-
5415	Wade_p5415	Wade	Promoter	U00096	4111360	4111360	-
5416	Wade_p5416	Wade	Promoter	U00096	4113473	4113473	-
5417	Wade_p5417	Wade	Promoter	U00096	4114014	4114014	-
5418	Wade_p5418	Wade	Promoter	U00096	4114015	4114015	-
5419	Wade_p5419	Wade	Promoter	U00096	4120407	4120407	-
542	Wade_p542	Wade	Promoter	U00096	837487	837487	+
5420	Wade_p5420	Wade	Promoter	U00096	4120490	4120490	-
5421	Wade_p5421	Wade	Promoter	U00096	4121960	4121960	-
5422	Wade_p5422	Wade	Promoter	U00096	4123368	4123368	-
5423	Wade_p5423	Wade	Promoter	U00096	4123373	4123373	-
5424	Wade_p5424	Wade	Promoter	U00096	4124509	4124509	-
5425	Wade_p5425	Wade	Promoter	U00096	4124510	4124510	-
5426	Wade_p5426	Wade	Promoter	U00096	4124511	4124511	-
5427	Wade_p5427	Wade	Promoter	U00096	4126835	4126835	-
5428	Wade_p5428	Wade	Promoter	U00096	4128654	4128654	-
5429	Wade_p5429	Wade	Promoter	U00096	4128764	4128764	-
543	Wade_p543	Wade	Promoter	U00096	837704	837704	+
5430	Wade_p5430	Wade	Promoter	U00096	4136167	4136167	-
5431	Wade_p5431	Wade	Promoter	U00096	4137054	4137054	-
5432	Wade_p5432	Wade	Promoter	U00096	4146108	4146108	-
5433	Wade_p5433	Wade	Promoter	U00096	4146248	4146248	-
5434	Wade_p5434	Wade	Promoter	U00096	4150136	4150136	-
5435	Wade_p5435	Wade	Promoter	U00096	4153188	4153188	-
5436	Wade_p5436	Wade	Promoter	U00096	4162128	4162128	-
5437	Wade_p5437	Wade	Promoter	U00096	4162674	4162674	-
5438	Wade_p5438	Wade	Promoter	U00096	4162921	4162921	-
5439	Wade_p5439	Wade	Promoter	U00096	4162922	4162922	-
544	Wade_p544	Wade	Promoter	U00096	838495	838495	+
5440	Wade_p5440	Wade	Promoter	U00096	4163295	4163295	-
5441	Wade_p5441	Wade	Promoter	U00096	4163296	4163296	-
5442	Wade_p5442	Wade	Promoter	U00096	4163693	4163693	-
5443	Wade_p5443	Wade	Promoter	U00096	4163694	4163694	-
5444	Wade_p5444	Wade	Promoter	U00096	4165174	4165174	-
5445	Wade_p5445	Wade	Promoter	U00096	4166183	4166183	-
5446	Wade_p5446	Wade	Promoter	U00096	4172129	4172129	-
5447	Wade_p5447	Wade	Promoter	U00096	4172131	4172131	-
5448	Wade_p5448	Wade	Promoter	U00096	4196299	4196299	-
5449	Wade_p5449	Wade	Promoter	U00096	4196300	4196300	-
545	Wade_p545	Wade	Promoter	U00096	840718	840718	+
5450	Wade_p5450	Wade	Promoter	U00096	4196301	4196301	-
5451	Wade_p5451	Wade	Promoter	U00096	4196861	4196861	-
5452	Wade_p5452	Wade	Promoter	U00096	4196862	4196862	-
5453	Wade_p5453	Wade	Promoter	U00096	4196863	4196863	-
5454	Wade_p5454	Wade	Promoter	U00096	4196879	4196879	-
5455	Wade_p5455	Wade	Promoter	U00096	4197328	4197328	-
5456	Wade_p5456	Wade	Promoter	U00096	4197329	4197329	-
5457	Wade_p5457	Wade	Promoter	U00096	4201714	4201714	-
5458	Wade_p5458	Wade	Promoter	U00096	4214142	4214142	-
5459	Wade_p5459	Wade	Promoter	U00096	4216491	4216491	-
546	Wade_p546	Wade	Promoter	U00096	842256	842256	+
5460	Wade_p5460	Wade	Promoter	U00096	4216492	4216492	-
5461	Wade_p5461	Wade	Promoter	U00096	4222991	4222991	-
5462	Wade_p5462	Wade	Promoter	U00096	4223653	4223653	-
5463	Wade_p5463	Wade	Promoter	U00096	4224510	4224510	-
5464	Wade_p5464	Wade	Promoter	U00096	4229573	4229573	-
5465	Wade_p5465	Wade	Promoter	U00096	4233536	4233536	-
5466	Wade_p5466	Wade	Promoter	U00096	4233537	4233537	-
5467	Wade_p5467	Wade	Promoter	U00096	4233538	4233538	-
5468	Wade_p5468	Wade	Promoter	U00096	4238518	4238518	-
5469	Wade_p5469	Wade	Promoter	U00096	4240253	4240253	-
547	Wade_p547	Wade	Promoter	U00096	842313	842313	+
5470	Wade_p5470	Wade	Promoter	U00096	4248522	4248522	-
5471	Wade_p5471	Wade	Promoter	U00096	4248523	4248523	-
5472	Wade_p5472	Wade	Promoter	U00096	4249634	4249634	-
5473	Wade_p5473	Wade	Promoter	U00096	4252097	4252097	-
5474	Wade_p5474	Wade	Promoter	U00096	4256502	4256502	-
5475	Wade_p5475	Wade	Promoter	U00096	4256585	4256585	-
5476	Wade_p5476	Wade	Promoter	U00096	4256598	4256598	-
5477	Wade_p5477	Wade	Promoter	U00096	4260035	4260035	-
5478	Wade_p5478	Wade	Promoter	U00096	4261574	4261574	-
5479	Wade_p5479	Wade	Promoter	U00096	4267200	4267200	-
548	Wade_p548	Wade	Promoter	U00096	843133	843133	+
5480	Wade_p5480	Wade	Promoter	U00096	4272724	4272724	-
5481	Wade_p5481	Wade	Promoter	U00096	4273929	4273929	-
5482	Wade_p5482	Wade	Promoter	U00096	4278098	4278098	-
5483	Wade_p5483	Wade	Promoter	U00096	4278099	4278099	-
5484	Wade_p5484	Wade	Promoter	U00096	4278102	4278102	-
5485	Wade_p5485	Wade	Promoter	U00096	4278103	4278103	-
5486	Wade_p5486	Wade	Promoter	U00096	4278104	4278104	-
5487	Wade_p5487	Wade	Promoter	U00096	4278780	4278780	-
5488	Wade_p5488	Wade	Promoter	U00096	4278781	4278781	-
5489	Wade_p5489	Wade	Promoter	U00096	4281977	4281977	-
549	Wade_p549	Wade	Promoter	U00096	845061	845061	+
5490	Wade_p5490	Wade	Promoter	U00096	4287389	4287389	-
5491	Wade_p5491	Wade	Promoter	U00096	4287395	4287395	-
5492	Wade_p5492	Wade	Promoter	U00096	4313017	4313017	-
5493	Wade_p5493	Wade	Promoter	U00096	4328881	4328881	-
5494	Wade_p5494	Wade	Promoter	U00096	4334028	4334028	-
5495	Wade_p5495	Wade	Promoter	U00096	4344401	4344401	-
5496	Wade_p5496	Wade	Promoter	U00096	4344403	4344403	-
5497	Wade_p5497	Wade	Promoter	U00096	4345585	4345585	-
5498	Wade_p5498	Wade	Promoter	U00096	4350552	4350552	-
5499	Wade_p5499	Wade	Promoter	U00096	4354709	4354709	-
55	Wade_p55	Wade	Promoter	U00096	89591	89591	+
550	Wade_p550	Wade	Promoter	U00096	848804	848804	+
5500	Wade_p5500	Wade	Promoter	U00096	4354735	4354735	-
5501	Wade_p5501	Wade	Promoter	U00096	4354736	4354736	-
5502	Wade_p5502	Wade	Promoter	U00096	4354741	4354741	-
5503	Wade_p5503	Wade	Promoter	U00096	4354742	4354742	-
5504	Wade_p5504	Wade	Promoter	U00096	4354743	4354743	-
5505	Wade_p5505	Wade	Promoter	U00096	4355062	4355062	-
5506	Wade_p5506	Wade	Promoter	U00096	4355599	4355599	-
5507	Wade_p5507	Wade	Promoter	U00096	4355601	4355601	-
5508	Wade_p5508	Wade	Promoter	U00096	4361960	4361960	-
5509	Wade_p5509	Wade	Promoter	U00096	4366901	4366901	-
551	Wade_p551	Wade	Promoter	U00096	850128	850128	+
5510	Wade_p5510	Wade	Promoter	U00096	4367031	4367031	-
5511	Wade_p5511	Wade	Promoter	U00096	4367032	4367032	-
5512	Wade_p5512	Wade	Promoter	U00096	4367033	4367033	-
5513	Wade_p5513	Wade	Promoter	U00096	4367298	4367298	-
5514	Wade_p5514	Wade	Promoter	U00096	4368430	4368430	-
5515	Wade_p5515	Wade	Promoter	U00096	4368433	4368433	-
5516	Wade_p5516	Wade	Promoter	U00096	4368434	4368434	-
5517	Wade_p5517	Wade	Promoter	U00096	4368435	4368435	-
5518	Wade_p5518	Wade	Promoter	U00096	4368437	4368437	-
5519	Wade_p5519	Wade	Promoter	U00096	4368441	4368441	-
552	Wade_p552	Wade	Promoter	U00096	850212	850212	+
5520	Wade_p5520	Wade	Promoter	U00096	4368451	4368451	-
5521	Wade_p5521	Wade	Promoter	U00096	4368452	4368452	-
5522	Wade_p5522	Wade	Promoter	U00096	4368498	4368498	-
5523	Wade_p5523	Wade	Promoter	U00096	4369965	4369965	-
5524	Wade_p5524	Wade	Promoter	U00096	4370456	4370456	-
5525	Wade_p5525	Wade	Promoter	U00096	4370588	4370588	-
5526	Wade_p5526	Wade	Promoter	U00096	4374311	4374311	-
5527	Wade_p5527	Wade	Promoter	U00096	4375700	4375700	-
5528	Wade_p5528	Wade	Promoter	U00096	4377744	4377744	-
5529	Wade_p5529	Wade	Promoter	U00096	4377745	4377745	-
553	Wade_p553	Wade	Promoter	U00096	850321	850321	+
5530	Wade_p5530	Wade	Promoter	U00096	4379556	4379556	-
5531	Wade_p5531	Wade	Promoter	U00096	4391564	4391564	-
5532	Wade_p5532	Wade	Promoter	U00096	4391590	4391590	-
5533	Wade_p5533	Wade	Promoter	U00096	4394092	4394092	-
5534	Wade_p5534	Wade	Promoter	U00096	4394093	4394093	-
5535	Wade_p5535	Wade	Promoter	U00096	4406314	4406314	-
5536	Wade_p5536	Wade	Promoter	U00096	4406590	4406590	-
5537	Wade_p5537	Wade	Promoter	U00096	4409277	4409277	-
5538	Wade_p5538	Wade	Promoter	U00096	4416867	4416867	-
5539	Wade_p5539	Wade	Promoter	U00096	4416870	4416870	-
554	Wade_p554	Wade	Promoter	U00096	850419	850419	+
5540	Wade_p5540	Wade	Promoter	U00096	4416875	4416875	-
5541	Wade_p5541	Wade	Promoter	U00096	4417890	4417890	-
5542	Wade_p5542	Wade	Promoter	U00096	4418479	4418479	-
5543	Wade_p5543	Wade	Promoter	U00096	4418480	4418480	-
5544	Wade_p5544	Wade	Promoter	U00096	4418483	4418483	-
5545	Wade_p5545	Wade	Promoter	U00096	4419676	4419676	-
5546	Wade_p5546	Wade	Promoter	U00096	4419678	4419678	-
5547	Wade_p5547	Wade	Promoter	U00096	4424647	4424647	-
5548	Wade_p5548	Wade	Promoter	U00096	4428744	4428744	-
5549	Wade_p5549	Wade	Promoter	U00096	4428795	4428795	-
555	Wade_p555	Wade	Promoter	U00096	853083	853083	+
5550	Wade_p5550	Wade	Promoter	U00096	4429789	4429789	-
5551	Wade_p5551	Wade	Promoter	U00096	4429790	4429790	-
5552	Wade_p5552	Wade	Promoter	U00096	4435081	4435081	-
5553	Wade_p5553	Wade	Promoter	U00096	4442207	4442207	-
5554	Wade_p5554	Wade	Promoter	U00096	4446655	4446655	-
5555	Wade_p5555	Wade	Promoter	U00096	4447406	4447406	-
5556	Wade_p5556	Wade	Promoter	U00096	4449691	4449691	-
5557	Wade_p5557	Wade	Promoter	U00096	4449696	4449696	-
5558	Wade_p5558	Wade	Promoter	U00096	4451366	4451366	-
5559	Wade_p5559	Wade	Promoter	U00096	4455456	4455456	-
556	Wade_p556	Wade	Promoter	U00096	853117	853117	+
5560	Wade_p5560	Wade	Promoter	U00096	4455646	4455646	-
5561	Wade_p5561	Wade	Promoter	U00096	4455765	4455765	-
5562	Wade_p5562	Wade	Promoter	U00096	4459419	4459419	-
5563	Wade_p5563	Wade	Promoter	U00096	4462800	4462800	-
5564	Wade_p5564	Wade	Promoter	U00096	4462801	4462801	-
5565	Wade_p5565	Wade	Promoter	U00096	4467275	4467275	-
5566	Wade_p5566	Wade	Promoter	U00096	4470945	4470945	-
5567	Wade_p5567	Wade	Promoter	U00096	4472745	4472745	-
5568	Wade_p5568	Wade	Promoter	U00096	4473409	4473409	-
5569	Wade_p5569	Wade	Promoter	U00096	4474360	4474360	-
557	Wade_p557	Wade	Promoter	U00096	853119	853119	+
5570	Wade_p5570	Wade	Promoter	U00096	4478343	4478343	-
