id	start	stop	strand	length	term_type	gene_number	genes	pseudo	phantom
TU_Yan_30201986_Rich_927	2068198	2070208	-	2011	long	4	b1997,ECK120023919,b1996,b4641	0	0
TU_Yan_30201986_Rich_928	2071317	2074708	+	3392	TTS	2	b4435,b2000	0	0
TU_Yan_30201986_Rich_929	2071317	2075807	+	4491	long	2	b4435,b2000	0	0
TU_Yan_30201986_Rich_930	2071430	2074708	+	3279	long	1	b2000	0	0
TU_Yan_30201986_Rich_931	2078830	2079416	-	587	long	1	b2007	0	0
TU_Yan_30201986_Rich_932	2078845	2079468	-	624	long	1	b2007	0	0
TU_Yan_30201986_Rich_933	2078984	2080718	-	1735	long	2	b2008,b2007	0	0
TU_Yan_30201986_Rich_934	2079365	2081286	-	1922	long	2	b2009,b2008	0	0
TU_Yan_30201986_Rich_935	2079973	2082571	-	2599	long	2	b2010,b2009	0	0
TU_Yan_30201986_Rich_936	2082731	2084311	+	1581	long	1	b2011	0	0
TU_Yan_30201986_Rich_937	2084023	2085552	-	1530	long	2	b2013,b2012	0	0
TU_Yan_30201986_Rich_938	2084186	2085552	-	1367	TTS	2	b2013,b2012	0	0
TU_Yan_30201986_Rich_939	2084776	2087260	-	2485	long	2	b4678,b2014	0	0
TU_Yan_30201986_Rich_940	2085648	2087260	-	1613	TTS	2	b4678,b2014	0	0
TU_Yan_30201986_Rich_941	2087302	2089731	-	2430	long	4	b2017,b4539,b2016,b2015	0	0
TU_Yan_30201986_Rich_942	2087921	2089151	-	1231	long	1	b2016	0	0
TU_Yan_30201986_Rich_943	2093363	2097302	+	3940	long	5	b2022,b2023,b2024,b2025,b2026	0	0
TU_Yan_30201986_Rich_944	2097077	2098331	-	1255	long	1	b2027	0	0
TU_Yan_30201986_Rich_945	2097269	2098331	-	1063	TTS	1	b2027	0	0
TU_Yan_30201986_Rich_946	2099098	2101324	-	2227	long	2	ECK125256965,b2029	0	0
TU_Yan_30201986_Rich_947	2099805	2101324	-	1520	TTS	2	ECK125256965,b2029	0	0
TU_Yan_30201986_Rich_948	2108732	2113231	-	4500	long	4	b2041,b2040,b2039,b2038	0	0
TU_Yan_30201986_Rich_949	2110613	2114351	-	3739	long	3	b2042,b2041,b2040	0	0
TU_Yan_30201986_Rich_950	2110765	2114416	-	3652	long	3	b2042,b2041,b2040	0	0
TU_Yan_30201986_Rich_951	2113334	2114351	-	1018	TTS	1	b2042	0	0
TU_Yan_30201986_Rich_952	2137862	2139911	+	2050	long	1	b2063	0	0
TU_Yan_30201986_Rich_953	2139436	2142279	-	2844	long	2	b2065,b2064	0	0
TU_Yan_30201986_Rich_954	2139436	2143004	-	3569	long	3	b2066,b2065,b2064	0	0
TU_Yan_30201986_Rich_955	2143223	2146621	+	3399	long	1	b2067	0	0
TU_Yan_30201986_Rich_956	2153978	2158058	+	4081	long	1	b2074	0	0
TU_Yan_30201986_Rich_957	2153986	2157722	+	3737	long	1	b2074	0	0
TU_Yan_30201986_Rich_958	2165594	2167196	+	1603	TTS	1	b2081	0	0
TU_Yan_30201986_Rich_959	2165594	2167294	+	1701	long	2	b2081,b4438	0	0
TU_Yan_30201986_Rich_960	2172145	2175575	-	3431	long	3	b2094,b2093,b2092	0	0
TU_Yan_30201986_Rich_961	2172287	2176598	-	4312	long	4	b2095,b2094,b2093,b2092	0	0
TU_Yan_30201986_Rich_962	2172624	2177233	-	4610	long	5	b2096,b2095,b2094,b2093,b2092	0	0
TU_Yan_30201986_Rich_963	2172929	2176901	-	3973	long	3	b2095,b2094,b2093	0	0
TU_Yan_30201986_Rich_964	2173519	2177130	-	3612	long	3	b2095,b2094,b2093	0	0
TU_Yan_30201986_Rich_965	2173874	2177118	-	3245	long	3	b2095,b2094,b2093	0	0
TU_Yan_30201986_Rich_966	2173907	2176963	-	3057	long	3	b2095,b2094,b2093	0	0
TU_Yan_30201986_Rich_967	2183255	2185450	-	2196	long	2	b2104,b2103	0	0
TU_Yan_30201986_Rich_968	2192444	2194200	-	1757	long	2	b2113,b2112	0	0
TU_Yan_30201986_Rich_969	2192991	2194200	-	1210	TTS	1	b2113	0	0
TU_Yan_30201986_Rich_970	2194271	2196370	+	2100	TTS	1	b2114	0	0
TU_Yan_30201986_Rich_971	2194271	2196545	+	2275	long	1	b2114	0	0
TU_Yan_30201986_Rich_972	2211501	2214671	-	3171	long	3	b2126,b2125,b2124	0	0
TU_Yan_30201986_Rich_973	2211673	2212225	-	553	long	1	b2124	0	0
TU_Yan_30201986_Rich_974	2216011	2219523	-	3513	long	3	b2131,b2130,b2129	0	0
TU_Yan_30201986_Rich_975	2218812	2222041	-	3230	long	1	b2132	0	0
TU_Yan_30201986_Rich_976	2219479	2222041	-	2563	TTS	1	b2132	0	0
TU_Yan_30201986_Rich_977	2219621	2222041	-	2421	TTS	1	b2132	0	0
TU_Yan_30201986_Rich_978	2222153	2224301	+	2149	long	1	b2133	0	0
TU_Yan_30201986_Rich_979	2228394	2230407	-	2014	long	1	b2140	0	0
TU_Yan_30201986_Rich_980	2230602	2232775	+	2174	long	3	b2141,b2142,b2143	0	0
TU_Yan_30201986_Rich_981	2231819	2233106	+	1288	long	1	b2143	0	0
TU_Yan_30201986_Rich_982	2236364	2240566	-	4203	long	3	b2150,b2149,b2148	0	0
TU_Yan_30201986_Rich_983	2240421	2241710	-	1290	long	1	b2151	0	0
TU_Yan_30201986_Rich_984	2241573	2243797	-	2225	long	2	b2153,b2152	0	0
TU_Yan_30201986_Rich_985	2242870	2243797	-	928	TTS	1	b2153	0	0
TU_Yan_30201986_Rich_986	2244197	2246931	-	2735	long	1	b2155	0	0
TU_Yan_30201986_Rich_987	2244710	2246931	-	2222	TTS	1	b2155	0	0
TU_Yan_30201986_Rich_988	2246983	2248560	-	1578	long	1	b2156	0	0
TU_Yan_30201986_Rich_989	2247009	2249642	-	2634	long	2	b2157,b2156	0	0
TU_Yan_30201986_Rich_990	2247015	2248560	-	1546	TTS	1	b2156	0	0
TU_Yan_30201986_Rich_991	2250806	2252832	+	2027	TTS	2	b2159,b2160	0	0
TU_Yan_30201986_Rich_992	2250806	2253338	+	2533	long	2	b2159,b2160	0	0
TU_Yan_30201986_Rich_993	2259535	2263593	-	4059	long	3	b2169,b2168,b2167	0	0
TU_Yan_30201986_Rich_994	2263836	2265302	+	1467	long	1	b2170	0	0
TU_Yan_30201986_Rich_995	2265414	2266068	+	655	TTS	1	b2171	0	0
TU_Yan_30201986_Rich_996	2265414	2267758	+	2345	long	2	b2171,b2172	0	0
TU_Yan_30201986_Rich_997	2267795	2269627	+	1833	long	2	b2173,b2174	0	0
TU_Yan_30201986_Rich_998	2268825	2269686	+	862	long	1	b2174	0	0
TU_Yan_30201986_Rich_1000	2269810	2271321	+	1512	long	1	b2175	0	0
TU_Yan_30201986_Rich_999	2269810	2270620	+	811	TTS	1	b2175	0	0
TU_Yan_30201986_Rich_1001	2269919	2270620	+	702	long	1	b2175	0	0
TU_Yan_30201986_Rich_1002	2278155	2280544	-	2390	long	3	b2183,b2182,ECK125135299	0	0
TU_Yan_30201986_Rich_1003	2280607	2282698	+	2092	long	1	b2184	0	0
TU_Yan_30201986_Rich_1004	2282440	2282847	+	408	long	1	b2185	0	0
TU_Yan_30201986_Rich_1005	2282815	2284012	-	1198	long	1	b2186	0	0
TU_Yan_30201986_Rich_1006	2283962	2286152	+	2191	long	2	b2187,b2188	0	0
TU_Yan_30201986_Rich_1007	2284102	2286388	+	2287	long	3	b2187,b2188,b2189	0	0
TU_Yan_30201986_Rich_1008	2299798	2303574	-	3777	long	3	b2208,b2207,b2206	0	0
TU_Yan_30201986_Rich_1009	2306409	2308641	-	2233	long	1	b2211	0	0
TU_Yan_30201986_Rich_1010	2310489	2312828	-	2340	long	2	b2215,ECK125289070	0	0
TU_Yan_30201986_Rich_1011	2311603	2312828	-	1226	TTS	2	b2215,ECK125289070	0	0
TU_Yan_30201986_Rich_1012	2313451	2317034	+	3584	long	2	b2216,b2217	0	0
TU_Yan_30201986_Rich_1013	2315689	2316989	+	1301	long	1	b2217	0	0
TU_Yan_30201986_Rich_1014	2315710	2316989	+	1280	long	1	b2217	0	0
TU_Yan_30201986_Rich_1015	2315722	2316989	+	1268	long	1	b2217	0	0
TU_Yan_30201986_Rich_1016	2315974	2317021	+	1048	long	1	b2217	0	0
TU_Yan_30201986_Rich_1017	2335402	2339456	-	4055	long	1	b2231	0	0
TU_Yan_30201986_Rich_1018	2336712	2339456	-	2745	TTS	1	b2231	0	0
TU_Yan_30201986_Rich_1019	2339540	2340534	+	995	long	1	b2232	0	0
TU_Yan_30201986_Rich_1020	2344757	2349047	+	4291	long	3	b2234,b2235,b2236	0	0
TU_Yan_30201986_Rich_1021	2347351	2348823	+	1473	long	2	b2235,b2236	0	0
TU_Yan_30201986_Rich_1022	2348712	2352451	-	3740	long	3	b2240,b2239,b2237	0	0
TU_Yan_30201986_Rich_1023	2349571	2352554	-	2984	long	2	b2240,b2239	0	0
TU_Yan_30201986_Rich_1024	2349896	2352451	-	2556	TTS	2	b2240,b2239	0	0
TU_Yan_30201986_Rich_1025	2352550	2356531	+	3982	long	2	b2241,b2242	0	0
TU_Yan_30201986_Rich_1026	2352582	2356902	+	4321	long	3	b2241,b2242,b2243	0	0
TU_Yan_30201986_Rich_1027	2352620	2356859	+	4240	long	3	b2241,b2242,b2243	0	0
TU_Yan_30201986_Rich_1028	2362200	2363655	-	1456	long	1	b2249	0	0
TU_Yan_30201986_Rich_1029	2362390	2363655	-	1266	TTS	1	b2249	0	0
TU_Yan_30201986_Rich_1030	2373523	2377000	-	3478	long	3	b2262,b2261,b2260	0	0
TU_Yan_30201986_Rich_1031	2375906	2379281	-	3376	long	3	b2264,b2263,b2262	0	0
TU_Yan_30201986_Rich_1032	2376261	2380664	-	4404	long	3	b2265,b2264,b2263	0	0
TU_Yan_30201986_Rich_1033	2378310	2381565	-	3256	long	3	b2267,b2266,b2265	0	0
TU_Yan_30201986_Rich_1034	2381581	2382706	+	1126	long	1	b2268	0	0
TU_Yan_30201986_Rich_1035	2396742	2401082	-	4341	long	1	b2283	0	0
TU_Yan_30201986_Rich_1036	2400708	2405200	-	4493	long	4	b2288,b2287,b2286,b2285	0	0
TU_Yan_30201986_Rich_1037	2400760	2405377	-	4618	long	4	b2288,b2287,b2286,b2285	0	0
TU_Yan_30201986_Rich_1038	2400897	2405252	-	4356	long	4	b2288,b2287,b2286,b2285	0	0
TU_Yan_30201986_Rich_1039	2401029	2405210	-	4182	long	4	b2288,b2287,b2286,b2285	0	0
TU_Yan_30201986_Rich_1040	2401932	2405230	-	3299	long	3	b2288,b2287,b2286	0	0
TU_Yan_30201986_Rich_1041	2401934	2405497	-	3564	long	3	b2288,b2287,b2286	0	0
TU_Yan_30201986_Rich_1042	2405616	2406820	-	1205	long	1	b2289	0	0
TU_Yan_30201986_Rich_1043	2405621	2406799	-	1179	long	1	b2289	0	0
TU_Yan_30201986_Rich_1044	2407508	2409518	+	2011	long	2	b2290,b2291	0	0
TU_Yan_30201986_Rich_1045	2409238	2411379	-	2142	long	1	b2292	0	0
TU_Yan_30201986_Rich_1046	2409341	2412645	-	3305	long	3	b2294,b2293,b2292	0	0
TU_Yan_30201986_Rich_1047	2413246	2416960	+	3715	long	2	b2296,b2297	0	0
TU_Yan_30201986_Rich_1048	2413305	2416479	+	3175	long	1	b2296	0	0
TU_Yan_30201986_Rich_1049	2413333	2416960	+	3628	long	2	b2296,b2297	0	0
TU_Yan_30201986_Rich_1050	2413426	2416960	+	3535	long	2	b2296,b2297	0	0
TU_Yan_30201986_Rich_1051	2414486	2416959	+	2474	long	1	b2297	0	0
TU_Yan_30201986_Rich_1052	2417051	2418635	+	1585	TTS	1	b2298	0	0
TU_Yan_30201986_Rich_1053	2417051	2419110	+	2060	long	1	b2298	0	0
TU_Yan_30201986_Rich_1054	2418369	2419808	-	1440	long	2	b2300,b2299	0	0
TU_Yan_30201986_Rich_1055	2418605	2419808	-	1204	TTS	2	b2300,b2299	0	0
TU_Yan_30201986_Rich_1056	2421300	2422913	+	1614	long	2	b2303,b2304	0	0
TU_Yan_30201986_Rich_1057	2423514	2426837	-	3324	long	4	b2309,b2308,b2307,b2306	0	0
TU_Yan_30201986_Rich_1058	2423674	2427879	-	4206	long	5	b2310,b2309,b2308,b2307,b2306	0	0
TU_Yan_30201986_Rich_1059	2428025	2430799	-	2775	long	3	b2313,b2312,b2311	0	0
TU_Yan_30201986_Rich_1060	2428490	2431937	-	3448	long	3	b2314,b2313,b2312	0	0
TU_Yan_30201986_Rich_1061	2428683	2430799	-	2117	TTS	2	b2313,b2312	0	0
TU_Yan_30201986_Rich_1062	2429970	2433972	-	4003	long	4	b2316,b2315,b2314,b2313	0	0
TU_Yan_30201986_Rich_1063	2430572	2434014	-	3443	long	3	b2316,b2315,b2314	0	0
TU_Yan_30201986_Rich_1064	2430860	2433972	-	3113	TTS	3	b2316,b2315,b2314	0	0
TU_Yan_30201986_Rich_1065	2432968	2435324	-	2357	long	2	b2317,b2316	0	0
TU_Yan_30201986_Rich_1066	2432972	2433972	-	1001	TTS	1	b2316	0	0
TU_Yan_30201986_Rich_1067	2432972	2434014	-	1043	TTS	1	b2316	0	0
TU_Yan_30201986_Rich_1068	2433045	2436890	-	3846	long	3	b2319,b2318,b2317	0	0
TU_Yan_30201986_Rich_1069	2433275	2437883	-	4609	long	4	b2320,b2319,b2318,b2317	0	0
TU_Yan_30201986_Rich_1070	2434764	2437883	-	3120	TTS	3	b2320,b2319,b2318	0	0
TU_Yan_30201986_Rich_1071	2436669	2437883	-	1215	TTS	1	b2320	0	0
TU_Yan_30201986_Rich_1072	2438495	2440239	-	1745	long	1	b2322	0	0
TU_Yan_30201986_Rich_1073	2438496	2441641	-	3146	long	2	b2323,b2322	0	0
TU_Yan_30201986_Rich_1074	2440281	2441641	-	1361	TTS	1	b2323	0	0
TU_Yan_30201986_Rich_1075	2441741	2444219	+	2479	long	1	b2324	0	0
TU_Yan_30201986_Rich_1076	2443438	2447628	-	4191	long	5	b2329,b2328,b2327,b2326,b2325	0	0
TU_Yan_30201986_Rich_1077	2444009	2448472	-	4464	long	5	b2330,b2329,b2328,b2327,b2326	0	0
TU_Yan_30201986_Rich_1078	2448581	2449795	+	1215	long	1	b2331	0	0
TU_Yan_30201986_Rich_1079	2456201	2456915	-	715	long	1	b2340	0	0
TU_Yan_30201986_Rich_1080	2456729	2460509	-	3781	long	2	b2342,b2341	0	0
TU_Yan_30201986_Rich_1081	2459641	2460979	-	1339	long	1	b2343	0	0
TU_Yan_30201986_Rich_1082	2461249	2462694	+	1446	TTS	1	b2344	0	0
TU_Yan_30201986_Rich_1083	2461249	2462955	+	1707	long	1	b2344	0	0
TU_Yan_30201986_Rich_1084	2463995	2465084	-	1090	long	1	b2346	0	0
TU_Yan_30201986_Rich_1085	2464022	2465215	-	1194	long	1	b2346	0	0
TU_Yan_30201986_Rich_1086	2466514	2469901	+	3388	long	3	b2349,b2350,b2351	0	0
TU_Yan_30201986_Rich_1087	2467830	2471076	+	3247	long	3	b2350,b2351,b2352	0	0
TU_Yan_30201986_Rich_1088	2476353	2477644	-	1292	long	1	b2364	0	0
TU_Yan_30201986_Rich_1089	2483629	2486093	+	2465	long	2	b4781,b2369	0	0
TU_Yan_30201986_Rich_1090	2483640	2486957	+	3318	long	2	b4781,b2369	0	0
TU_Yan_30201986_Rich_1091	2498646	2502170	+	3525	long	3	b2380,b2381,b2382	0	0
TU_Yan_30201986_Rich_1092	2508347	2509462	-	1116	long	1	b2388	0	0
TU_Yan_30201986_Rich_1093	2508420	2509462	-	1043	TTS	1	b2388	0	0
TU_Yan_30201986_Rich_1094	2512868	2515635	+	2768	long	2	b2393,b2394	0	0
TU_Yan_30201986_Rich_1095	2513009	2515827	+	2819	long	2	b2393,b2394	0	0
TU_Yan_30201986_Rich_1096	2518421	2519442	+	1022	long	2	b2398,b2399	0	0
TU_Yan_30201986_Rich_1097	2518633	2520730	-	2098	long	1	b2400	0	0
TU_Yan_30201986_Rich_1098	2519205	2520773	-	1569	long	1	b2400	0	0
TU_Yan_30201986_Rich_1099	2519207	2520730	-	1524	TTS	1	b2400	0	0
TU_Yan_30201986_Rich_1100	2520920	2521518	+	599	long	4	b2401,b2402,b2403,b2404	0	0
TU_Yan_30201986_Rich_1101	2525822	2526882	-	1061	long	1	b2409	0	0
TU_Yan_30201986_Rich_1102	2526925	2528153	+	1229	long	1	b2410	0	0
TU_Yan_30201986_Rich_1103	2527698	2530234	-	2537	long	3	ECK125121989,b2411,b4546	0	0
TU_Yan_30201986_Rich_1104	2527785	2531280	-	3496	long	4	b2412,ECK125121989,b2411,b4546	0	0
TU_Yan_30201986_Rich_1105	2531423	2532288	+	866	TTS	1	b2413	0	0
TU_Yan_30201986_Rich_1106	2531423	2533534	+	2112	long	2	b2413,b2414	0	0
TU_Yan_30201986_Rich_1107	2532376	2533432	+	1057	TTS	1	b2414	0	0
TU_Yan_30201986_Rich_1108	2532376	2535651	+	3276	long	2	b2414,b2415	0	0
TU_Yan_30201986_Rich_1109	2533500	2536387	+	2888	TTS	3	b2415,b2416,b2417	0	0
TU_Yan_30201986_Rich_1110	2533500	2536592	+	3093	long	3	b2415,b2416,b2417	0	0
TU_Yan_30201986_Rich_1111	2533607	2536387	+	2781	TTS	3	b2415,b2416,b2417	0	0
TU_Yan_30201986_Rich_1112	2533607	2536387	+	2781	long	3	b2415,b2416,b2417	0	0
TU_Yan_30201986_Rich_1113	2533731	2536387	+	2657	long	3	b2415,b2416,b2417	0	0
TU_Yan_30201986_Rich_1114	2534787	2536470	+	1684	long	1	b2417	0	0
TU_Yan_30201986_Rich_1115	2535482	2536387	+	906	TTS	1	b2417	0	0
TU_Yan_30201986_Rich_1116	2535482	2536387	+	906	long	1	b2417	0	0
TU_Yan_30201986_Rich_1117	2539641	2543558	-	3918	long	4	b2425,b2424,b2423,b2422	0	0
TU_Yan_30201986_Rich_1118	2541862	2544664	-	2803	long	2	b2426,b2425	0	0
TU_Yan_30201986_Rich_1119	2543680	2544664	-	985	TTS	1	b2426	0	0
TU_Yan_30201986_Rich_1120	2545732	2549232	+	3501	long	2	b2428,b2429	0	0
TU_Yan_30201986_Rich_1121	2549307	2550590	-	1284	long	1	b2431	0	0
TU_Yan_30201986_Rich_1122	2549402	2550555	-	1154	long	1	b2431	0	0
TU_Yan_30201986_Rich_1123	2549405	2552167	-	2763	long	4	b2434,b2433,b2432,b2431	0	0
TU_Yan_30201986_Rich_1124	2552242	2554167	+	1926	long	2	b2435,b2436	0	0
TU_Yan_30201986_Rich_1125	2552278	2554516	+	2239	long	2	b2435,b2436	0	0
TU_Yan_30201986_Rich_1126	2552325	2554700	+	2376	long	2	b2435,b2436	0	0
TU_Yan_30201986_Rich_1127	2555185	2558718	-	3534	long	4	b2441,b2440,b2439,b2438	0	0
TU_Yan_30201986_Rich_1128	2558775	2560188	+	1414	long	1	b2442	0	0
TU_Yan_30201986_Rich_1129	2574811	2578531	-	3721	long	3	b2463,b2462,b2461	0	0
TU_Yan_30201986_Rich_1130	2575777	2578443	-	2667	long	1	b2463	0	0
TU_Yan_30201986_Rich_1131	2575863	2578498	-	2636	long	1	b2463	0	0
TU_Yan_30201986_Rich_1132	2576049	2578443	-	2395	TTS	1	b2463	0	0
TU_Yan_30201986_Rich_1133	2576049	2578531	-	2483	TTS	1	b2463	0	0
TU_Yan_30201986_Rich_1134	2576049	2578917	-	2869	long	1	b2463	0	0
TU_Yan_30201986_Rich_1135	2582694	2583501	-	808	long	1	b2467	0	0
TU_Yan_30201986_Rich_1136	2583277	2585567	-	2291	long	1	b2468	0	0
TU_Yan_30201986_Rich_1137	2591166	2593227	+	2062	long	3	b2471,b2472,b4547	0	0
TU_Yan_30201986_Rich_1138	2591560	2593059	+	1500	long	2	b2472,b4547	0	0
TU_Yan_30201986_Rich_1139	2592757	2596763	-	4007	long	3	b2475,b2474,b2473	0	0
TU_Yan_30201986_Rich_1140	2592923	2595892	-	2970	long	2	b2474,b2473	0	0
TU_Yan_30201986_Rich_1141	2593014	2596784	-	3771	long	3	b2475,b2474,b2473	0	0
TU_Yan_30201986_Rich_1142	2595663	2597781	-	2119	long	2	b2476,b2475	0	0
TU_Yan_30201986_Rich_1143	2595803	2599784	-	3982	long	4	b2478,b2477,b2476,b2475	0	0
TU_Yan_30201986_Rich_1144	2597797	2599784	-	1988	TTS	2	b2478,b2477	0	0
TU_Yan_30201986_Rich_1145	2597797	2599352	-	1556	long	1	b2477	0	0
TU_Yan_30201986_Rich_1146	2599878	2600994	+	1117	TTS	2	b2479,b2480	0	0
TU_Yan_30201986_Rich_1147	2599878	2601147	+	1270	long	2	b2479,b2480	0	0
TU_Yan_30201986_Rich_1148	2614451	2615915	-	1465	long	1	b2493	0	0
TU_Yan_30201986_Rich_1149	2615987	2618152	+	2166	long	2	b2494,b2495	0	0
TU_Yan_30201986_Rich_1150	2616025	2618195	+	2171	long	2	b2494,b2495	0	0
TU_Yan_30201986_Rich_1151	2617749	2620909	-	3161	long	3	b2498,b2497,b2496	0	0
TU_Yan_30201986_Rich_1152	2617759	2618805	-	1047	long	1	b2496	0	0
TU_Yan_30201986_Rich_1153	2618838	2620909	-	2072	TTS	2	b2498,b2497	0	0
TU_Yan_30201986_Rich_1154	2620201	2620909	-	709	TTS	1	b2498	0	0
TU_Yan_30201986_Rich_1155	2621152	2622915	+	1764	TTS	2	b2499,b2500	0	0
TU_Yan_30201986_Rich_1156	2621152	2625066	+	3915	long	2	b2499,b2500	0	0
TU_Yan_30201986_Rich_1157	2622200	2622915	+	716	TTS	1	b2500	0	0
TU_Yan_30201986_Rich_1158	2622200	2625698	+	3499	long	2	b2500,b2501	0	0
TU_Yan_30201986_Rich_1159	2622976	2626298	+	3323	long	1	b2501	0	0
TU_Yan_30201986_Rich_1160	2630660	2634105	-	3446	long	2	b2508,b2507	0	0
TU_Yan_30201986_Rich_1161	2630769	2632715	-	1947	long	1	b2507	0	0
TU_Yan_30201986_Rich_1162	2634196	2635784	+	1589	long	1	b2509	0	0
TU_Yan_30201986_Rich_1163	2635430	2637643	-	2214	long	2	b2511,b2510	0	0
TU_Yan_30201986_Rich_1164	2635531	2637853	-	2323	long	2	b2511,b2510	0	0
TU_Yan_30201986_Rich_1165	2637305	2640641	-	3337	long	3	b2514,b2513,b2512	0	0
TU_Yan_30201986_Rich_1166	2638050	2641981	-	3932	long	4	b2515,b4761,b2514,b2513	0	0
TU_Yan_30201986_Rich_1167	2638983	2642925	-	3943	long	4	b2516,b2515,b4761,b2514	0	0
TU_Yan_30201986_Rich_1168	2638983	2643004	-	4022	long	4	b2516,b2515,b4761,b2514	0	0
TU_Yan_30201986_Rich_1169	2641029	2644913	-	3885	long	3	b2518,b2517,b2516	0	0
TU_Yan_30201986_Rich_1170	2641141	2644379	-	3239	long	2	b2517,b2516	0	0
TU_Yan_30201986_Rich_1171	2652467	2653506	+	1040	long	1	b2521	0	0
TU_Yan_30201986_Rich_1172	2655356	2658990	-	3635	long	3	b2526,b2525,b2524	0	0
TU_Yan_30201986_Rich_1173	2656916	2660232	-	3317	long	3	b2528,b2527,b2526	0	0
TU_Yan_30201986_Rich_1174	2658168	2662200	-	4033	long	5	b2531,b2530,b2529,b2528,b2527	0	0
TU_Yan_30201986_Rich_1175	2658629	2662172	-	3544	long	5	b2531,b2530,b2529,b2528,b2527	0	0
TU_Yan_30201986_Rich_1176	2659026	2663347	-	4322	long	5	b2532,b2531,b2530,b2529,b2528	0	0
TU_Yan_30201986_Rich_1177	2659482	2661560	-	2079	long	3	b2530,b2529,b2528	0	0
TU_Yan_30201986_Rich_1178	2663405	2664280	+	876	TTS	1	b2533	0	0
TU_Yan_30201986_Rich_1179	2663405	2664504	+	1100	long	1	b2533	0	0
TU_Yan_30201986_Rich_1180	2665400	2666943	+	1544	long	1	b2535	0	0
TU_Yan_30201986_Rich_1181	2684067	2685571	-	1505	long	1	b2551	0	0
TU_Yan_30201986_Rich_1182	2684070	2685571	-	1502	TTS	1	b2551	0	0
TU_Yan_30201986_Rich_1183	2685796	2687262	+	1467	long	1	b2552	0	0
TU_Yan_30201986_Rich_1184	2686846	2687441	-	596	long	1	b2553	0	0
TU_Yan_30201986_Rich_1185	2687477	2691340	-	3864	long	3	b4441,b2556,b2555	0	0
TU_Yan_30201986_Rich_1186	2691570	2695589	-	4020	long	1	b2557	0	0
TU_Yan_30201986_Rich_1187	2691649	2695578	-	3930	long	1	b2557	0	0
TU_Yan_30201986_Rich_1188	2697239	2698592	-	1354	long	2	b2560,b2559	0	0
TU_Yan_30201986_Rich_1189	2700563	2701812	-	1250	long	2	b2564,b2563	0	0
TU_Yan_30201986_Rich_1190	2703411	2707209	-	3799	long	2	b2569,b2568	0	0
TU_Yan_30201986_Rich_1191	2704284	2707209	-	2926	TTS	2	b2569,b2568	0	0
TU_Yan_30201986_Rich_1192	2705019	2707209	-	2191	TTS	1	b2569	0	0
TU_Yan_30201986_Rich_1193	2705355	2709034	-	3680	long	2	b2571,b2570	0	0
TU_Yan_30201986_Rich_1194	2706488	2709632	-	3145	long	3	b2572,b2571,b2570	0	0
TU_Yan_30201986_Rich_1195	2706910	2710154	-	3245	long	4	b2573,b2572,b2571,b2570	0	0
TU_Yan_30201986_Rich_1196	2707305	2710165	-	2861	long	5	b4725,b2573,b2572,b2571,b2570	0	0
TU_Yan_30201986_Rich_1197	2707821	2710230	-	2410	long	3	b4725,b2573,b2572	0	0
TU_Yan_30201986_Rich_1198	2712764	2714434	+	1671	long	1	b2576	0	0
TU_Yan_30201986_Rich_1199	2712880	2714549	+	1670	long	1	b2576	0	0
TU_Yan_30201986_Rich_1200	2714122	2715386	-	1265	long	1	b2577	0	0
TU_Yan_30201986_Rich_1201	2715534	2716521	-	988	long	1	b2579	0	0
TU_Yan_30201986_Rich_1202	2716013	2716521	-	509	TTS	1	b2579	0	0
TU_Yan_30201986_Rich_1203	2716729	2717795	+	1067	long	1	b2580	0	0
TU_Yan_30201986_Rich_1204	2717309	2718554	-	1246	long	1	b2581	0	0
TU_Yan_30201986_Rich_1205	2717452	2718554	-	1103	TTS	1	b2581	0	0
TU_Yan_30201986_Rich_1206	2719204	2721442	+	2239	long	1	b2583	0	0
TU_Yan_30201986_Rich_1207	2719930	2723222	+	3293	long	2	b2584,b4782	0	0
TU_Yan_30201986_Rich_1208	2722286	2724468	+	2183	long	3	b4782,b2585,b2586	0	0
TU_Yan_30201986_Rich_1209	2722502	2724550	+	2049	long	3	b4782,b2585,b2586	0	0
TU_Yan_30201986_Rich_1210	2722625	2724703	+	2079	long	3	b4782,b2585,b2586	0	0
TU_Yan_30201986_Rich_1211	2722668	2724111	+	1444	TTS	2	b4782,b2585	0	0
TU_Yan_30201986_Rich_1212	2722668	2724606	+	1939	long	3	b4782,b2585,b2586	0	0
TU_Yan_30201986_Rich_1213	2724060	2725811	-	1752	long	1	b2587	0	0
TU_Yan_30201986_Rich_1214	2727469	2731448	-	3980	long	2	b2591,b2590	0	0
TU_Yan_30201986_Rich_1215	2729172	2731329	-	2158	long	2	b2591,b2590	0	0
TU_Yan_30201986_Rich_1216	2729929	2734205	-	4277	long	1	b2592	0	0
TU_Yan_30201986_Rich_1217	2731950	2736065	-	4116	long	3	b2594,b2593,b4609	0	0
TU_Yan_30201986_Rich_1218	2734152	2736065	-	1914	TTS	3	b2594,b2593,b4609	0	0
TU_Yan_30201986_Rich_1219	2736071	2736930	+	860	long	1	b2595	0	0
TU_Yan_30201986_Rich_1220	2736085	2736930	+	846	TTS	1	b2595	0	0
TU_Yan_30201986_Rich_1221	2736085	2736930	+	846	long	1	b2595	0	0
TU_Yan_30201986_Rich_1222	2737123	2737721	+	599	long	3	b2597,ECK125289072,b2598	0	0
