id	start	stop	strand	length	term_type	gene_number	genes	pseudo	phantom
TU_Yan_30201986_M9_972	1798880	1802732	-	3853	long	5	b1719,b1718,b1717,b1716,b1715	0	0
TU_Yan_30201986_M9_973	1798991	1801346	-	2356	long	4	b1718,b1717,b1716,b1715	0	0
TU_Yan_30201986_M9_974	1799207	1800819	-	1613	long	4	b1718,b1717,b1716,b1715	0	0
TU_Yan_30201986_M9_975	1799282	1800428	-	1147	long	2	b1717,b1716	0	0
TU_Yan_30201986_M9_976	1799287	1800929	-	1643	long	3	b1718,b1717,b1716	0	0
TU_Yan_30201986_M9_977	1799355	1801346	-	1992	TTS	3	b1718,b1717,b1716	0	0
TU_Yan_30201986_M9_978	1799355	1802732	-	3378	TTS	4	b1719,b1718,b1717,b1716	0	0
TU_Yan_30201986_M9_979	1799839	1801768	-	1930	long	1	b1718	0	0
TU_Yan_30201986_M9_980	1800362	1802805	-	2444	long	1	b1719	0	0
TU_Yan_30201986_M9_981	1805093	1806167	-	1075	long	1	b1722	0	0
TU_Yan_30201986_M9_982	1806351	1808761	+	2411	long	3	b1723,b1724,b1725	0	0
TU_Yan_30201986_M9_983	1808197	1809262	-	1066	long	1	b1726	0	0
TU_Yan_30201986_M9_984	1808314	1809350	-	1037	long	1	b1726	0	0
TU_Yan_30201986_M9_985	1809323	1810313	+	991	long	1	b1727	0	0
TU_Yan_30201986_M9_986	1810881	1812373	+	1493	TTS	1	b1729	0	0
TU_Yan_30201986_M9_987	1810881	1813136	+	2256	long	1	b1729	0	0
TU_Yan_30201986_M9_988	1818533	1819557	-	1025	long	1	b1735	0	0
TU_Yan_30201986_M9_989	1822427	1823351	+	925	TTS	1	b1740	0	0
TU_Yan_30201986_M9_990	1822427	1824496	+	2070	long	2	b1740,b1741	0	0
TU_Yan_30201986_M9_991	1823491	1824591	+	1101	long	1	b1741	0	0
TU_Yan_30201986_M9_992	1832398	1833273	+	876	TTS	1	b1749	0	0
TU_Yan_30201986_M9_993	1832398	1833467	+	1070	long	1	b1749	0	0
TU_Yan_30201986_M9_994	1835310	1836619	+	1310	long	1	b1753	0	0
TU_Yan_30201986_M9_995	1839440	1840945	+	1506	long	1	b1757	0	0
TU_Yan_30201986_M9_996	1840426	1841445	-	1020	long	1	b1758	0	0
TU_Yan_30201986_M9_997	1841460	1842535	+	1076	long	1	b1759	0	0
TU_Yan_30201986_M9_998	1842307	1843814	+	1508	TTS	1	b1761	0	0
TU_Yan_30201986_M9_999	1842307	1844553	+	2247	long	1	b1761	0	0
TU_Yan_30201986_M9_1000	1844431	1848030	-	3600	long	2	b1764,b1763	0	0
TU_Yan_30201986_M9_1001	1844704	1848701	-	3998	long	3	b1765,b1764,b1763	0	0
TU_Yan_30201986_M9_1002	1844921	1848030	-	3110	TTS	2	b1764,b1763	0	0
TU_Yan_30201986_M9_1003	1844942	1848772	-	3831	long	3	b1765,b1764,b1763	0	0
TU_Yan_30201986_M9_1004	1848791	1850733	+	1943	TTS	1	b1766	0	0
TU_Yan_30201986_M9_1005	1848791	1852029	+	3239	long	2	b1766,b1767	0	0
TU_Yan_30201986_M9_1006	1850834	1852572	+	1739	TTS	2	b1767,b1768	0	0
TU_Yan_30201986_M9_1007	1850834	1853115	+	2282	long	2	b1767,b1768	0	0
TU_Yan_30201986_M9_1008	1851663	1852572	+	910	TTS	1	b1768	0	0
TU_Yan_30201986_M9_1009	1851663	1852722	+	1060	long	1	b1768	0	0
TU_Yan_30201986_M9_1010	1853967	1854886	-	920	long	1	b1770	0	0
TU_Yan_30201986_M9_1011	1861422	1862464	-	1043	long	2	b1778,b1777	0	0
TU_Yan_30201986_M9_1012	1861543	1862476	-	934	long	2	b1778,b1777	0	0
TU_Yan_30201986_M9_1013	1862525	1863818	+	1294	long	1	b1779	0	0
TU_Yan_30201986_M9_1014	1862616	1863817	+	1202	TTS	1	b1779	0	0
TU_Yan_30201986_M9_1015	1862616	1864886	+	2271	long	2	b1779,b1780	0	0
TU_Yan_30201986_M9_1016	1862734	1863817	+	1084	TTS	1	b1779	0	0
TU_Yan_30201986_M9_1017	1862734	1864961	+	2228	long	2	b1779,b1780	0	0
TU_Yan_30201986_M9_1018	1864446	1865653	-	1208	long	1	b1781	0	0
TU_Yan_30201986_M9_1019	1865667	1866502	-	836	long	1	b1782	0	0
TU_Yan_30201986_M9_1020	1865668	1866502	-	835	TTS	1	b1782	0	0
TU_Yan_30201986_M9_1021	1873543	1874850	+	1308	long	2	b1787,b1789	0	0
TU_Yan_30201986_M9_1022	1877667	1878996	+	1330	long	3	b1794,b4676,b4675	0	0
TU_Yan_30201986_M9_1023	1880089	1880799	-	711	long	1	b1798	0	0
TU_Yan_30201986_M9_1024	1880740	1881849	-	1110	long	1	b1799	0	0
TU_Yan_30201986_M9_1025	1886660	1888063	-	1404	long	1	b1804	0	0
TU_Yan_30201986_M9_1026	1887286	1891294	-	4009	long	4	b1807,b1806,b1805,ECK120002644	0	0
TU_Yan_30201986_M9_1027	1887549	1889807	-	2259	long	2	b1805,ECK120002644	0	0
TU_Yan_30201986_M9_1028	1888459	1890560	-	2102	long	1	b1806	0	0
TU_Yan_30201986_M9_1029	1889901	1891294	-	1394	TTS	2	b1807,b1806	0	0
TU_Yan_30201986_M9_1030	1889942	1893255	-	3314	long	3	b1808,b1807,b1806	0	0
TU_Yan_30201986_M9_1031	1893335	1893785	+	451	TTS	1	b1809	0	0
TU_Yan_30201986_M9_1032	1893335	1894549	+	1215	long	2	b1809,b1810	0	0
TU_Yan_30201986_M9_1033	1896142	1898376	+	2235	long	2	b1813,b1814	0	0
TU_Yan_30201986_M9_1034	1899762	1901769	-	2008	long	2	b4751,b1816	0	0
TU_Yan_30201986_M9_1035	1901762	1905322	+	3561	long	4	b1817,b1818,b1819,b1820	0	0
TU_Yan_30201986_M9_1036	1901856	1905327	+	3472	long	4	b1817,b1818,b1819,b1820	0	0
TU_Yan_30201986_M9_1037	1901913	1905325	+	3413	long	4	b1817,b1818,b1819,b1820	0	0
TU_Yan_30201986_M9_1038	1901934	1904785	+	2852	TTS	3	b1817,b1818,b1819	0	0
TU_Yan_30201986_M9_1039	1901934	1905587	+	3654	long	4	b1817,b1818,b1819,b1820	0	0
TU_Yan_30201986_M9_1040	1906113	1907083	-	971	long	1	b1822	0	0
TU_Yan_30201986_M9_1041	1906214	1907083	-	870	TTS	1	b1822	0	0
TU_Yan_30201986_M9_1042	1906594	1907617	-	1024	long	2	b1824,b1823	0	0
TU_Yan_30201986_M9_1043	1907153	1907617	-	465	TTS	2	b1824,b1823	0	0
TU_Yan_30201986_M9_1044	1908083	1908792	-	710	long	2	b1826,b1825	0	0
TU_Yan_30201986_M9_1045	1908127	1908567	-	441	long	1	b1825	0	0
TU_Yan_30201986_M9_1046	1909042	1910138	-	1097	long	1	b1827	0	0
TU_Yan_30201986_M9_1047	1911411	1912618	-	1208	long	1	b1829	0	0
TU_Yan_30201986_M9_1048	1911647	1912618	-	972	TTS	1	b1829	0	0
TU_Yan_30201986_M9_1049	1912190	1915605	-	3416	long	2	b1831,b1830	0	0
TU_Yan_30201986_M9_1050	1912733	1916166	-	3434	long	3	b1832,b1831,b1830	0	0
TU_Yan_30201986_M9_1051	1920196	1922058	+	1863	long	2	b1835,b1836	0	0
TU_Yan_30201986_M9_1052	1923065	1923659	+	595	long	1	b4432	0	0
TU_Yan_30201986_M9_1053	1923290	1925000	-	1711	long	3	b1841,b1840,b1839	0	0
TU_Yan_30201986_M9_1054	1925087	1927027	+	1941	long	3	b1842,b1843,b1844	0	0
TU_Yan_30201986_M9_1055	1926098	1927279	+	1182	long	1	b1844	0	0
TU_Yan_30201986_M9_1056	1926557	1928865	-	2309	long	1	b1845	0	0
TU_Yan_30201986_M9_1057	1929735	1930776	-	1042	long	2	b1848,b1847	0	0
TU_Yan_30201986_M9_1058	1930856	1932110	+	1255	TTS	1	b1849	0	0
TU_Yan_30201986_M9_1059	1930856	1932269	+	1414	long	1	b1849	0	0
TU_Yan_30201986_M9_1060	1932020	1933042	-	1023	long	1	b1850	0	0
TU_Yan_30201986_M9_1061	1932039	1933106	-	1068	long	1	b1850	0	0
TU_Yan_30201986_M9_1062	1932078	1934713	-	2636	long	2	b1851,b1850	0	0
TU_Yan_30201986_M9_1063	1932079	1933106	-	1028	TTS	1	b1850	0	0
TU_Yan_30201986_M9_1064	1934726	1936374	-	1649	long	1	b1852	0	0
TU_Yan_30201986_M9_1065	1936589	1938922	+	2334	long	1	b1853	0	0
TU_Yan_30201986_M9_1066	1937403	1939223	+	1821	long	1	b1854	0	0
TU_Yan_30201986_M9_1067	1939085	1940228	-	1144	long	1	b1855	0	0
TU_Yan_30201986_M9_1068	1939573	1942614	-	3042	long	2	b1857,b1856	0	0
TU_Yan_30201986_M9_1069	1940811	1942081	-	1271	long	0		0	0
TU_Yan_30201986_M9_1070	1941517	1942614	-	1098	TTS	1	b1857	0	0
TU_Yan_30201986_M9_1071	1942557	1943659	+	1103	long	1	b1858	0	0
TU_Yan_30201986_M9_1072	1942589	1943945	+	1357	long	1	b1858	0	0
TU_Yan_30201986_M9_1073	1943890	1946008	-	2119	long	2	b1861,b1860	0	0
TU_Yan_30201986_M9_1074	1943998	1945451	-	1454	long	1	b1860	0	0
TU_Yan_30201986_M9_1075	1946661	1950616	-	3956	long	4	b1866,b1865,b1864,b1863	0	0
TU_Yan_30201986_M9_1076	1946693	1950702	-	4010	long	4	b1866,b1865,b1864,b1863	0	0
TU_Yan_30201986_M9_1077	1946809	1950712	-	3904	long	4	b1866,b1865,b1864,b1863	0	0
TU_Yan_30201986_M9_1078	1946816	1950616	-	3801	TTS	4	b1866,b1865,b1864,b1863	0	0
TU_Yan_30201986_M9_1079	1946816	1950702	-	3887	TTS	4	b1866,b1865,b1864,b1863	0	0
TU_Yan_30201986_M9_1080	1946816	1950821	-	4006	long	4	b1866,b1865,b1864,b1863	0	0
TU_Yan_30201986_M9_1081	1950805	1954572	+	3768	long	5	b1867,b1868,b1869,b1870,b1871	0	0
TU_Yan_30201986_M9_1082	1952235	1954584	+	2350	long	3	b1869,b1870,b1871	0	0
TU_Yan_30201986_M9_1083	1952676	1954572	+	1897	TTS	2	b1870,b1871	0	0
TU_Yan_30201986_M9_1084	1952676	1954687	+	2012	long	2	b1870,b1871	0	0
TU_Yan_30201986_M9_1085	1958441	1959596	-	1156	long	2	b1874,b4717	0	0
TU_Yan_30201986_M9_1086	1958441	1959871	-	1431	long	3	b1875,b1874,b4717	0	0
TU_Yan_30201986_M9_1087	1960003	1961848	+	1846	TTS	1	b1876	0	0
TU_Yan_30201986_M9_1088	1960003	1962380	+	2378	long	1	b1876	0	0
TU_Yan_30201986_M9_1089	1962614	1963969	-	1356	long	0		0	0
TU_Yan_30201986_M9_1090	1977008	1978395	-	1388	long	2	b1892,b1891	0	0
TU_Yan_30201986_M9_1091	1986796	1987508	+	713	long	1	b1902	0	0
TU_Yan_30201986_M9_1092	1987365	1987784	-	420	long	1	b4537	0	0
TU_Yan_30201986_M9_1093	1987426	1988001	-	576	long	3	b4663,b4434,b4537	0	0
TU_Yan_30201986_M9_1094	1989642	1991012	+	1371	long	1	b1907	0	0
TU_Yan_30201986_M9_1095	1990150	1992183	-	2034	long	5	b1911,b1910,b1909,b4759,b1908	0	0
TU_Yan_30201986_M9_1096	1990789	1991700	-	912	long	1	b1908	0	0
TU_Yan_30201986_M9_1097	1991745	1992183	-	439	TTS	4	b1911,b1910,b1909,b4759	0	0
TU_Yan_30201986_M9_1098	1991745	1992850	-	1106	long	5	b1912,b1911,b1910,b1909,b4759	0	0
TU_Yan_30201986_M9_1099	1992708	1994876	-	2169	long	1	b1913	0	0
TU_Yan_30201986_M9_1100	1992821	1995403	-	2583	long	2	b1914,b1913	0	0
TU_Yan_30201986_M9_1101	1995900	1999508	-	3609	long	4	b1919,b1918,b1917,b1916	0	0
TU_Yan_30201986_M9_1102	1996096	2000453	-	4358	long	5	b1920,b1919,b1918,b1917,b1916	0	0
TU_Yan_30201986_M9_1103	1996124	2000410	-	4287	long	4	b1920,b1919,b1918,b1917	0	0
TU_Yan_30201986_M9_1104	1996488	2000468	-	3981	long	4	b1920,b1919,b1918,b1917	0	0
TU_Yan_30201986_M9_1105	1997018	1999508	-	2491	TTS	3	b1919,b1918,b1917	0	0
TU_Yan_30201986_M9_1106	1997018	2000468	-	3451	TTS	4	b1920,b1919,b1918,b1917	0	0
TU_Yan_30201986_M9_1107	1999538	2000410	-	873	TTS	1	b1920	0	0
TU_Yan_30201986_M9_1108	1999540	2000453	-	914	TTS	1	b1920	0	0
TU_Yan_30201986_M9_1109	1999540	2000468	-	929	TTS	1	b1920	0	0
TU_Yan_30201986_M9_1110	2007372	2008114	-	743	long	1	b1928	0	0
TU_Yan_30201986_M9_1111	2008239	2009745	+	1507	TTS	2	b1929,b1930	0	0
TU_Yan_30201986_M9_1112	2008239	2010363	+	2125	long	2	b1929,b1930	0	0
TU_Yan_30201986_M9_1113	2026109	2029389	-	3281	long	3	b1958,b1957,b1956	0	0
TU_Yan_30201986_M9_1114	2029511	2030554	+	1044	long	1	b1959	0	0
TU_Yan_30201986_M9_1115	2030081	2033099	-	3019	long	3	b1962,b1961,b1960	0	0
TU_Yan_30201986_M9_1116	2030103	2032340	-	2238	long	2	b1961,b1960	0	0
TU_Yan_30201986_M9_1117	2030465	2033469	-	3005	long	2	b1962,b1961	0	0
TU_Yan_30201986_M9_1118	2031049	2033449	-	2401	long	1	b1962	0	0
TU_Yan_30201986_M9_1119	2035779	2037102	+	1324	long	1	b1967	0	0
TU_Yan_30201986_M9_1120	2037641	2038823	-	1183	long	1	b1969	0	0
TU_Yan_30201986_M9_1121	2038930	2041185	+	2256	TTS	3	b1970,b1971,b1972	0	0
TU_Yan_30201986_M9_1122	2038930	2042198	+	3269	long	4	b1970,b1971,b1972,b1973	0	0
TU_Yan_30201986_M9_1123	2043606	2044746	+	1141	long	2	b1976,b1977	0	0
TU_Yan_30201986_M9_1124	2053565	2054993	+	1429	TTS	1	b1981	0	0
TU_Yan_30201986_M9_1125	2053565	2056608	+	3044	TTS	2	b1981,b1982	0	0
TU_Yan_30201986_M9_1126	2053565	2057198	+	3634	long	2	b1981,b1982	0	0
TU_Yan_30201986_M9_1127	2055028	2056608	+	1581	long	1	b1982	0	0
TU_Yan_30201986_M9_1128	2056797	2057798	+	1002	long	1	b1983	0	0
TU_Yan_30201986_M9_1129	2059502	2060939	-	1438	long	1	b1987	0	0
TU_Yan_30201986_M9_1130	2061993	2065847	-	3855	long	4	b1993,b1992,b1991,b1990	0	0
TU_Yan_30201986_M9_1131	2063869	2065995	-	2127	long	2	b1993,b1992	0	0
TU_Yan_30201986_M9_1132	2068314	2070209	-	1896	long	3	b1997,ECK120023919,b1996	0	0
TU_Yan_30201986_M9_1133	2071316	2074708	+	3393	TTS	2	b4435,b2000	0	0
TU_Yan_30201986_M9_1134	2071316	2075576	+	4261	long	2	b4435,b2000	0	0
TU_Yan_30201986_M9_1135	2071332	2074800	+	3469	long	1	b2000	0	0
TU_Yan_30201986_M9_1136	2071433	2074706	+	3274	TTS	1	b2000	0	0
TU_Yan_30201986_M9_1137	2071433	2074708	+	3276	long	1	b2000	0	0
TU_Yan_30201986_M9_1138	2078890	2079416	-	527	long	1	b2007	0	0
TU_Yan_30201986_M9_1139	2078983	2079468	-	486	long	1	b2007	0	0
TU_Yan_30201986_M9_1140	2078986	2081326	-	2341	long	3	b2009,b2008,b2007	0	0
TU_Yan_30201986_M9_1141	2079210	2080718	-	1509	long	1	b2008	0	0
TU_Yan_30201986_M9_1142	2082731	2084291	+	1561	long	1	b2011	0	0
TU_Yan_30201986_M9_1143	2084018	2085552	-	1535	long	2	b2013,b2012	0	0
TU_Yan_30201986_M9_1144	2084186	2085552	-	1367	TTS	2	b2013,b2012	0	0
TU_Yan_30201986_M9_1145	2085648	2087259	-	1612	long	2	b4678,b2014	0	0
TU_Yan_30201986_M9_1146	2087256	2089151	-	1896	long	2	b2016,b2015	0	0
TU_Yan_30201986_M9_1147	2087536	2089731	-	2196	long	3	b2017,b4539,b2016	0	0
TU_Yan_30201986_M9_1148	2088156	2089151	-	996	TTS	1	b2016	0	0
TU_Yan_30201986_M9_1149	2088663	2089902	-	1240	long	2	b2017,b4539	0	0
TU_Yan_30201986_M9_1150	2093363	2097306	+	3944	long	5	b2022,b2023,b2024,b2025,b2026	0	0
TU_Yan_30201986_M9_1151	2097075	2098331	-	1257	long	1	b2027	0	0
TU_Yan_30201986_M9_1152	2097269	2098331	-	1063	TTS	1	b2027	0	0
TU_Yan_30201986_M9_1153	2099733	2101324	-	1592	long	2	ECK125256965,b2029	0	0
TU_Yan_30201986_M9_1154	2099805	2101324	-	1520	TTS	2	ECK125256965,b2029	0	0
TU_Yan_30201986_M9_1155	2101620	2102949	-	1330	long	1	b2030	0	0
TU_Yan_30201986_M9_1156	2109106	2113231	-	4126	long	4	b2041,b2040,b2039,b2038	0	0
TU_Yan_30201986_M9_1157	2110949	2114416	-	3468	long	3	b2042,b2041,b2040	0	0
TU_Yan_30201986_M9_1158	2112131	2114351	-	2221	long	1	b2042	0	0
TU_Yan_30201986_M9_1159	2113334	2114351	-	1018	TTS	1	b2042	0	0
TU_Yan_30201986_M9_1160	2113335	2114416	-	1082	TTS	1	b2042	0	0
TU_Yan_30201986_M9_1161	2113335	2114459	-	1125	long	1	b2042	0	0
TU_Yan_30201986_M9_1162	2113341	2114416	-	1076	TTS	1	b2042	0	0
TU_Yan_30201986_M9_1163	2137862	2139863	+	2002	long	1	b2063	0	0
TU_Yan_30201986_M9_1164	2139809	2143004	-	3196	long	2	b2066,b2065	0	0
TU_Yan_30201986_M9_1165	2139817	2142279	-	2463	long	1	b2065	0	0
TU_Yan_30201986_M9_1166	2147647	2149253	+	1607	long	1	b2069	0	0
TU_Yan_30201986_M9_1167	2153978	2157599	+	3622	long	1	b2074	0	0
TU_Yan_30201986_M9_1168	2164245	2165609	+	1365	long	2	b2079,b2080	0	0
TU_Yan_30201986_M9_1169	2165594	2167196	+	1603	TTS	1	b2081	0	0
TU_Yan_30201986_M9_1170	2165594	2167294	+	1701	long	2	b2081,b4438	0	0
TU_Yan_30201986_M9_1171	2170904	2171749	-	846	long	0		0	0
TU_Yan_30201986_M9_1172	2172736	2177233	-	4498	long	5	b2096,b2095,b2094,b2093,b2092	0	0
TU_Yan_30201986_M9_1173	2172941	2177281	-	4341	long	4	b2096,b2095,b2094,b2093	0	0
TU_Yan_30201986_M9_1174	2181828	2185450	-	3623	long	4	b2104,b2103,b2102,b2101	0	0
TU_Yan_30201986_M9_1175	2183419	2185450	-	2032	TTS	2	b2104,b2103	0	0
TU_Yan_30201986_M9_1176	2183640	2185450	-	1811	TTS	2	b2104,b2103	0	0
TU_Yan_30201986_M9_1177	2183705	2185819	-	2115	long	3	b2105,b2104,b2103	0	0
TU_Yan_30201986_M9_1178	2192907	2194200	-	1294	long	1	b2113	0	0
TU_Yan_30201986_M9_1179	2194271	2196370	+	2100	TTS	1	b2114	0	0
TU_Yan_30201986_M9_1180	2194271	2196476	+	2206	long	1	b2114	0	0
TU_Yan_30201986_M9_1181	2216059	2219521	-	3463	long	3	b2131,b2130,b2129	0	0
TU_Yan_30201986_M9_1182	2219479	2222041	-	2563	long	1	b2132	0	0
TU_Yan_30201986_M9_1183	2222153	2223987	+	1835	TTS	1	b2133	0	0
TU_Yan_30201986_M9_1184	2222153	2224522	+	2370	long	1	b2133	0	0
TU_Yan_30201986_M9_1185	2225776	2226737	+	962	long	1	b2136	0	0
TU_Yan_30201986_M9_1186	2228901	2230407	-	1507	long	1	b2140	0	0
TU_Yan_30201986_M9_1187	2230602	2232775	+	2174	long	3	b2141,b2142,b2143	0	0
TU_Yan_30201986_M9_1188	2231819	2232770	+	952	TTS	1	b2143	0	0
TU_Yan_30201986_M9_1189	2231819	2232940	+	1122	long	1	b2143	0	0
TU_Yan_30201986_M9_1190	2237182	2240566	-	3385	long	2	b2150,b2149	0	0
TU_Yan_30201986_M9_1191	2240729	2243797	-	3069	long	2	b2153,b2152	0	0
TU_Yan_30201986_M9_1192	2241803	2243722	-	1920	long	2	b2153,b2152	0	0
TU_Yan_30201986_M9_1193	2242827	2243797	-	971	TTS	1	b2153	0	0
TU_Yan_30201986_M9_1194	2242870	2243797	-	928	TTS	1	b2153	0	0
TU_Yan_30201986_M9_1195	2243349	2246931	-	3583	long	1	b2155	0	0
TU_Yan_30201986_M9_1196	2243880	2244773	+	894	TTS	1	b2154	0	0
TU_Yan_30201986_M9_1197	2243880	2244883	+	1004	long	1	b2154	0	0
TU_Yan_30201986_M9_1198	2244429	2246870	-	2442	long	1	b2155	0	0
TU_Yan_30201986_M9_1199	2244613	2246820	-	2208	long	1	b2155	0	0
TU_Yan_30201986_M9_1200	2244710	2246870	-	2161	TTS	1	b2155	0	0
TU_Yan_30201986_M9_1201	2244710	2246931	-	2222	TTS	1	b2155	0	0
TU_Yan_30201986_M9_1202	2244710	2246885	-	2176	long	1	b2155	0	0
TU_Yan_30201986_M9_1203	2246574	2248560	-	1987	long	1	b2156	0	0
TU_Yan_30201986_M9_1204	2247015	2248560	-	1546	TTS	1	b2156	0	0
TU_Yan_30201986_M9_1205	2247619	2249642	-	2024	long	1	b2157	0	0
TU_Yan_30201986_M9_1206	2249699	2251044	+	1346	long	1	b2158	0	0
TU_Yan_30201986_M9_1207	2250806	2252832	+	2027	TTS	2	b2159,b2160	0	0
TU_Yan_30201986_M9_1208	2250806	2253097	+	2292	long	2	b2159,b2160	0	0
TU_Yan_30201986_M9_1209	2259513	2263593	-	4081	long	3	b2169,b2168,b2167	0	0
TU_Yan_30201986_M9_1210	2264822	2266380	+	1559	long	1	b2171	0	0
TU_Yan_30201986_M9_1211	2265413	2266068	+	656	long	1	b2171	0	0
TU_Yan_30201986_M9_1212	2267795	2269627	+	1833	long	2	b2173,b2174	0	0
TU_Yan_30201986_M9_1213	2269810	2270620	+	811	TTS	1	b2175	0	0
TU_Yan_30201986_M9_1214	2269810	2270813	+	1004	long	1	b2175	0	0
TU_Yan_30201986_M9_1215	2269919	2270951	+	1033	long	1	b2175	0	0
TU_Yan_30201986_M9_1216	2277615	2278276	-	662	long	1	b2181	0	0
TU_Yan_30201986_M9_1217	2278038	2280544	-	2507	long	3	b2183,b2182,ECK125135299	0	0
TU_Yan_30201986_M9_1218	2280607	2282762	+	2156	long	1	b2184	0	0
TU_Yan_30201986_M9_1219	2282440	2282847	+	408	long	1	b2185	0	0
TU_Yan_30201986_M9_1220	2282815	2283968	-	1154	long	1	b2186	0	0
TU_Yan_30201986_M9_1221	2282815	2284012	-	1198	long	1	b2186	0	0
TU_Yan_30201986_M9_1222	2283962	2285290	+	1329	long	1	b2187	0	0
TU_Yan_30201986_M9_1223	2284102	2286339	+	2238	long	3	b2187,b2188,b2189	0	0
TU_Yan_30201986_M9_1224	2288857	2290072	-	1216	long	1	b2192	0	0
TU_Yan_30201986_M9_1225	2304336	2306803	-	2468	long	1	b2210	0	0
TU_Yan_30201986_M9_1226	2306567	2308640	-	2074	long	1	b2211	0	0
TU_Yan_30201986_M9_1227	2309224	2312828	-	3605	long	4	b2215,ECK125289070,b2214,b2213	0	0
TU_Yan_30201986_M9_1228	2311603	2312828	-	1226	TTS	2	b2215,ECK125289070	0	0
TU_Yan_30201986_M9_1229	2311603	2312847	-	1245	long	2	b2215,ECK125289070	0	0
TU_Yan_30201986_M9_1230	2315689	2317230	+	1542	long	1	b2217	0	0
TU_Yan_30201986_M9_1231	2315710	2317035	+	1326	long	1	b2217	0	0
TU_Yan_30201986_M9_1232	2315974	2317027	+	1054	long	1	b2217	0	0
TU_Yan_30201986_M9_1233	2335277	2339456	-	4180	long	1	b2231	0	0
TU_Yan_30201986_M9_1234	2339540	2340398	+	859	TTS	1	b2232	0	0
TU_Yan_30201986_M9_1235	2339540	2340611	+	1072	long	1	b2232	0	0
TU_Yan_30201986_M9_1236	2344757	2348886	+	4130	long	3	b2234,b2235,b2236	0	0
TU_Yan_30201986_M9_1237	2347063	2349025	+	1963	long	2	b2235,b2236	0	0
TU_Yan_30201986_M9_1238	2347351	2348823	+	1473	long	2	b2235,b2236	0	0
TU_Yan_30201986_M9_1239	2348533	2349499	-	967	long	1	b2237	0	0
TU_Yan_30201986_M9_1240	2357552	2358308	+	757	long	1	b4543	1	0
TU_Yan_30201986_M9_1241	2362234	2363655	-	1422	long	1	b2249	0	0
TU_Yan_30201986_M9_1242	2362390	2363655	-	1266	TTS	1	b2249	0	0
TU_Yan_30201986_M9_1243	2372729	2373565	-	837	long	1	b2259	0	0
TU_Yan_30201986_M9_1244	2373437	2377000	-	3564	long	3	b2262,b2261,b2260	0	0
TU_Yan_30201986_M9_1245	2373553	2376973	-	3421	long	3	b2262,b2261,b2260	0	0
TU_Yan_30201986_M9_1246	2377387	2380664	-	3278	long	2	b2265,b2264	0	0
TU_Yan_30201986_M9_1247	2378087	2381565	-	3479	long	3	b2267,b2266,b2265	0	0
TU_Yan_30201986_M9_1248	2380674	2381565	-	892	TTS	2	b2267,b2266	0	0
TU_Yan_30201986_M9_1249	2381581	2382598	+	1018	long	1	b2268	0	0
TU_Yan_30201986_M9_1250	2389996	2393396	-	3401	long	2	b2277,b2276	0	0
TU_Yan_30201986_M9_1251	2401291	2405200	-	3910	long	4	b2288,b2287,b2286,b2285	0	0
TU_Yan_30201986_M9_1252	2401354	2405377	-	4024	long	4	b2288,b2287,b2286,b2285	0	0
TU_Yan_30201986_M9_1253	2401426	2405248	-	3823	long	4	b2288,b2287,b2286,b2285	0	0
TU_Yan_30201986_M9_1254	2402274	2405210	-	2937	long	2	b2288,b2287	0	0
TU_Yan_30201986_M9_1255	2403430	2405497	-	2068	long	2	b2288,b2287	0	0
TU_Yan_30201986_M9_1256	2405616	2406799	-	1184	long	1	b2289	0	0
TU_Yan_30201986_M9_1257	2405620	2406820	-	1201	long	1	b2289	0	0
TU_Yan_30201986_M9_1258	2407508	2409554	+	2047	long	2	b2290,b2291	0	0
TU_Yan_30201986_M9_1259	2408835	2409802	+	968	long	1	b2291	0	0
TU_Yan_30201986_M9_1260	2409341	2412645	-	3305	long	3	b2294,b2293,b2292	0	0
TU_Yan_30201986_M9_1261	2411395	2412645	-	1251	TTS	2	b2294,b2293	0	0
TU_Yan_30201986_M9_1262	2411963	2413290	-	1328	long	2	b2295,b2294	0	0
TU_Yan_30201986_M9_1263	2413246	2416962	+	3717	long	2	b2296,b2297	0	0
TU_Yan_30201986_M9_1264	2413305	2415688	+	2384	long	1	b2296	0	0
TU_Yan_30201986_M9_1265	2413333	2416842	+	3510	long	1	b2296	0	0
TU_Yan_30201986_M9_1266	2413430	2416968	+	3539	long	2	b2296,b2297	0	0
TU_Yan_30201986_M9_1267	2414486	2416715	+	2230	long	0		0	0
TU_Yan_30201986_M9_1268	2418337	2419808	-	1472	long	2	b2300,b2299	0	0
TU_Yan_30201986_M9_1269	2418428	2419224	-	797	long	1	b2299	0	0
TU_Yan_30201986_M9_1270	2418605	2419808	-	1204	TTS	2	b2300,b2299	0	0
TU_Yan_30201986_M9_1271	2421300	2422846	+	1547	long	2	b2303,b2304	0	0
TU_Yan_30201986_M9_1272	2423459	2426837	-	3379	long	4	b2309,b2308,b2307,b2306	0	0
TU_Yan_30201986_M9_1273	2423701	2427937	-	4237	long	5	b2310,b2309,b2308,b2307,b2306	0	0
TU_Yan_30201986_M9_1274	2424475	2427879	-	3405	long	4	b2310,b2309,b2308,b2307	0	0
TU_Yan_30201986_M9_1275	2425955	2427937	-	1983	TTS	2	b2310,b2309	0	0
TU_Yan_30201986_M9_1276	2426826	2427937	-	1112	TTS	1	b2310	0	0
